"country","iso_code","year","VoiceandAccountability","Political StabilityNoViolence","GovernmentEffectiveness","RegulatoryQuality","RuleofLaw","ControlofCorruption"
"China","CHN",2011,-1.63760912418365,-0.602054834365845,0.0881574228405952,-0.221428096294403,-0.464809983968735,-0.507088363170624
"China","CHN",2012,-1.63794147968292,-0.538782060146332,0.0233263876289129,-0.240819558501244,-0.542861938476562,-0.435748368501663
"China","CHN",2013,-1.63140857219696,-0.543789923191071,0.00348869524896145,-0.287980377674103,-0.52464634180069,-0.35821744799614
"China","CHN",2014,-1.61666810512543,-0.522584021091461,0.322590827941895,-0.282992571592331,-0.41457399725914,-0.340013206005096
"China","CHN",2015,-1.66077697277069,-0.550294637680054,0.407575130462646,-0.289438724517822,-0.409873276948929,-0.282059460878372
"China","CHN",2016,-1.55963182449341,-0.499395042657852,0.354594141244888,-0.264474809169769,-0.33454766869545,-0.253950774669647
"Colombia","COL",2000,-0.438140958547592,-1.60368084907532,-0.321532964706421,0.102620169520378,-0.889674782752991,-0.396754026412964
"Colombia","COL",2001,-0.427249222993851,-1.77692925930023,-0.367141470313072,0.065418248064816,-0.803237944841385,-0.31746082752943
"Colombia","COL",2002,-0.416357487440109,-1.95017766952515,-0.412749975919724,0.0282163266092539,-0.716801106929779,-0.238167628645897
"Colombia","COL",2003,-0.429242461919785,-2.37446713447571,-0.152664765715599,-0.0879301279783249,-0.703268826007843,-0.178992345929146
"Colombia","COL",2004,-0.318785130977631,-2.26941609382629,-0.182140067219734,-0.0465544424951077,-0.685518145561218,-0.128930047154427
"Colombia","COL",2005,-0.322521358728409,-2.05610656738281,-0.178071796894073,0.00798653438687325,-0.623253524303436,-0.13225731253624
"Colombia","COL",2006,-0.172736719250679,-1.90159070491791,-0.16668912768364,0.101746089756489,-0.505183815956116,-0.122551038861275
"Colombia","COL",2007,-0.165321588516235,-1.80328035354614,-0.0468052960932255,0.241371721029282,-0.435861587524414,-0.215963467955589
"Colombia","COL",2008,-0.165922626852989,-1.85090935230255,-0.0287407636642456,0.261974543333054,-0.396766573190689,-0.237616792321205
"Colombia","COL",2009,-0.149610877037048,-1.83190786838531,-0.245924219489098,0.148284286260605,-0.38847342133522,-0.309453040361404
"Colombia","COL",2010,-0.132379189133644,-1.53718483448029,-0.0593222379684448,0.25347489118576,-0.308575391769409,-0.385488748550415
"Colombia","COL",2011,-0.0597142353653908,-1.28465557098389,0.0388379767537117,0.359237790107727,-0.255811125040054,-0.288764446973801
"Colombia","COL",2012,-0.0639913454651833,-1.40181040763855,0.0228524710983038,0.400676637887955,-0.353853553533554,-0.387508451938629
"Colombia","COL",2013,-0.0812788233160973,-1.29197180271149,0.0712129399180412,0.402892887592316,-0.40594619512558,-0.405065208673477
"Colombia","COL",2014,-0.0433161668479443,-1.11459410190582,-0.100936159491539,0.496234595775604,-0.291996508836746,-0.368573367595673
"Colombia","COL",2015,0.00392713211476803,-1.06914663314819,-0.0363947115838528,0.465427249670029,-0.268496960401535,-0.298130810260773
"Colombia","COL",2016,0.121822357177734,-0.882459342479706,0.0152156911790371,0.402009278535843,-0.278923213481903,-0.324139058589935
"Croatia","HRV",2000,0.510653853416443,0.278126090764999,0.332190483808517,-0.0296176485717297,0.0307860188186169,-0.0725566670298576
"Croatia","HRV",2001,0.533682435750961,0.452782228589058,0.342613160610199,0.145428756251931,-0.0574587155133486,0.072339128702879
"Croatia","HRV",2002,0.55671101808548,0.627438366413116,0.35303583741188,0.320475161075592,-0.145703449845314,0.217234924435616
"Croatia","HRV",2003,0.623684108257294,0.558648467063904,0.369899958372116,0.509058237075806,-0.0232639890164137,0.291435033082962
"Croatia","HRV",2004,0.658320665359497,0.686098754405975,0.44156140089035,0.53565114736557,0.0850029811263084,0.262140482664108
"Croatia","HRV",2005,0.452612310647964,0.433062314987183,0.460783869028091,0.50999116897583,0.128532662987709,0.168619483709335
"Croatia","HRV",2006,0.48149374127388,0.559187710285187,0.571395218372345,0.419780761003494,0.006076630204916,0.0785966739058495
"Croatia","HRV",2007,0.517976045608521,0.604719877243042,0.474211424589157,0.491163730621338,0.0876414328813553,0.091828353703022
"Croatia","HRV",2008,0.467806905508041,0.571746170520782,0.569998204708099,0.509800732135773,0.0863835662603378,-0.0105805611237884
"Croatia","HRV",2009,0.486277878284454,0.611587285995483,0.596849858760834,0.559880912303925,0.162146657705307,-0.046447616070509
"Croatia","HRV",2010,0.476428270339966,0.608463644981384,0.62216055393219,0.57433408498764,0.20196245610714,0.0592971965670586
"Croatia","HRV",2011,0.521082401275635,0.623747110366821,0.56118106842041,0.537302553653717,0.217890828847885,0.0637069642543793
"Croatia","HRV",2012,0.540830552577972,0.606891453266144,0.706570684909821,0.458282679319382,0.245595872402191,0.00972995534539223
"Croatia","HRV",2013,0.513741314411163,0.642667889595032,0.703155636787415,0.463074594736099,0.277497172355652,0.134838581085205
"Croatia","HRV",2014,0.51494026184082,0.619112372398376,0.696799099445343,0.39506921172142,0.304518491029739,0.222818747162819
"Croatia","HRV",2015,0.555507063865662,0.590728044509888,0.530917346477509,0.364022463560104,0.186839997768402,0.249605670571327
"Croatia","HRV",2016,0.525369882583618,0.663769483566284,0.503560483455658,0.356278330087662,0.384388208389282,0.211980015039444
"Cyprus","CYP",2000,1.05713748931885,0.515470087528229,1.13008403778076,1.13725554943085,1.03993356227875,1.12126111984253
"Cyprus","CYP",2001,1.08712828159332,0.355154998600483,1.24033987522125,1.18712097406387,1.02781242132187,1.14149922132492
"Cyprus","CYP",2002,1.1171190738678,0.194839909672737,1.35059571266174,1.2369863986969,1.01569128036499,1.16173732280731
"Cyprus","CYP",2003,0.99446302652359,0.531317830085754,1.18341934680939,1.21437251567841,0.968805909156799,1.23354470729828
"Cyprus","CYP",2004,0.950031280517578,0.379899233579636,1.12747514247894,1.22879731655121,0.922907650470734,0.890232801437378
"Cyprus","CYP",2005,0.955872654914856,0.516297459602356,1.15776133537292,1.22183609008789,0.887087345123291,0.906868696212769
"Cyprus","CYP",2006,1.05206739902496,0.539754390716553,1.26732409000397,1.27707004547119,1.10502088069916,1.09341621398926
"Cyprus","CYP",2007,1.06665575504303,0.537154853343964,1.42761611938477,1.33132469654083,1.11986410617828,1.08096611499786
"Cyprus","CYP",2008,1.08403408527374,0.639684081077576,1.53257071971893,1.36787557601929,1.21647930145264,1.20464408397675
"Cyprus","CYP",2009,1.06802833080292,0.389175355434418,1.41832911968231,1.36260366439819,1.21283507347107,0.912045001983643
"Cyprus","CYP",2010,1.0233907699585,0.452444821596146,1.53156840801239,1.42330610752106,1.21626770496368,0.97516280412674
"Cyprus","CYP",2011,1.0535831451416,0.607984483242035,1.56353974342346,1.2364057302475,1.07297194004059,0.866413116455078
"Cyprus","CYP",2012,1.02202355861664,0.635126054286957,1.39102947711945,1.13075077533722,1.09957504272461,1.25075352191925
"Cyprus","CYP",2013,0.980822682380676,0.563347160816193,1.36675238609314,0.917137324810028,1.03649270534515,1.24572038650513
"Cyprus","CYP",2014,1.01997029781342,0.551882088184357,1.14024496078491,1.09885799884796,1.07694625854492,1.07597720623016
"Cyprus","CYP",2015,1.03158390522003,0.550866484642029,1.04830086231232,1.06232535839081,1.03979337215424,1.00781965255737
"Cyprus","CYP",2016,1.04663956165314,0.604254722595215,0.960569500923157,1.0526260137558,0.72135192155838,0.826694250106812
"Czechia","CZE",2000,0.762775123119354,0.332050323486328,0.649402976036072,0.756192684173584,0.636566817760468,0.210977241396904
"Czechia","CZE",2001,0.889589339494705,0.688904047012329,0.809157997369766,0.978510141372681,0.750319421291351,0.295349903404713
"Czechia","CZE",2002,1.01640355587006,1.04575777053833,0.968913018703461,1.20082759857178,0.864072024822235,0.379722565412521
"Czechia","CZE",2003,1.01417517662048,0.886859953403473,0.898229897022247,1.19991254806519,0.871043801307678,0.507430911064148
"Czechia","CZE",2004,0.954461276531219,0.654150545597076,0.864374995231628,1.06921291351318,0.783199787139893,0.435704261064529
"Czechia","CZE",2005,0.905672550201416,0.936071336269379,0.925236821174622,1.1109060049057,0.867527782917023,0.487307637929916
"Czechia","CZE",2006,0.962292730808258,1.05397200584412,1.09646010398865,1.10862588882446,0.872643530368805,0.356584459543228
"Czechia","CZE",2007,0.995283782482147,1.01504147052765,0.89533406496048,1.02320611476898,0.905903339385986,0.302602529525757
"Czechia","CZE",2008,1.03275871276855,1.04984474182129,1.01364159584045,1.15504014492035,0.914493978023529,0.358293950557709
"Czechia","CZE",2009,1.03304481506348,0.905064225196838,0.883240401744843,1.31166088581085,0.962592542171478,0.386209815740585
"Czechia","CZE",2010,1.01481771469116,0.989233732223511,0.912551462650299,1.29950499534607,0.937226951122284,0.389048844575882
"Czechia","CZE",2011,1.02266430854797,1.10911762714386,0.934314131736755,1.20113813877106,1.02503430843353,0.39091631770134
"Czechia","CZE",2012,0.970379710197449,1.05410611629486,0.933181524276733,1.05909037590027,1.02850413322449,0.31726199388504
"Czechia","CZE",2013,0.984533488750458,1.08477854728699,0.926239848136902,1.0854856967926,1.03030633926392,0.306283444166183
"Czechia","CZE",2014,1.02666747570038,0.989990472793579,1.03862607479095,1.00596082210541,1.14112818241119,0.435373336076736
"Czechia","CZE",2015,1.04276096820831,0.979189097881317,1.05982112884521,1.09885823726654,1.13729405403137,0.502881169319153
"Czechia","CZE",2016,1.02537131309509,0.976115524768829,1.04498398303986,0.98640102148056,1.02016425132751,0.592941582202911
"Denmark","DNK",2000,1.53596532344818,1.50331044197083,1.98027741909027,1.77564060688019,1.83874487876892,2.39475989341736
"Denmark","DNK",2001,1.53441661596298,1.5152251124382,2.03428155183792,1.76844871044159,1.87752193212509,2.38230907917023
"Denmark","DNK",2002,1.53286790847778,1.52713978290558,2.08828568458557,1.76125681400299,1.91629898548126,2.3698582649231
"Denmark","DNK",2003,1.60145223140717,1.20480728149414,2.15438580513,1.76526641845703,1.9605838060379,2.42212057113647
"Denmark","DNK",2004,1.80099177360535,1.08502948284149,2.3097071647644,1.75909197330475,1.95160913467407,2.43181037902832
"Denmark","DNK",2005,1.73960888385773,1.07467937469482,2.11975169181824,1.65068519115448,1.94824409484863,2.28849458694458
"Denmark","DNK",2006,1.57163619995117,1.04786503314972,2.2262601852417,1.80342257022858,1.99757182598114,2.46999073028564
"Denmark","DNK",2007,1.47770440578461,1.1176815032959,2.35399770736694,1.92514431476593,2.0137300491333,2.44602608680725
"Denmark","DNK",2008,1.53830599784851,1.06529867649078,2.25127196311951,1.87355577945709,1.96650338172913,2.39306354522705
"Denmark","DNK",2009,1.53826105594635,1.00063216686249,2.23220539093018,1.88178980350494,1.92475700378418,2.44649529457092
"Denmark","DNK",2010,1.54195725917816,1.04096102714539,2.10517334938049,1.87639331817627,1.90586602687836,2.36159062385559
"Denmark","DNK",2011,1.55170702934265,1.10029304027557,2.10682797431946,1.905198097229,1.92962789535522,2.39957594871521
"Denmark","DNK",2012,1.67411422729492,0.914910674095154,1.99629497528076,1.8067741394043,1.882328748703,2.3903636932373
"Denmark","DNK",2013,1.66627061367035,0.959233462810516,1.95192325115204,1.80996978282928,1.91107666492462,2.40679144859314
"Denmark","DNK",2014,1.52457737922668,0.951779723167419,1.79162788391113,1.68707537651062,2.1056981086731,2.25629925727844
"Denmark","DNK",2015,1.55282616615295,0.897649824619293,1.82542872428894,1.73457431793213,2.05181002616882,2.22917604446411
"Denmark","DNK",2016,1.54142200946808,0.867915451526642,1.85750865936279,1.57540786266327,1.92427635192871,2.25049257278442
"Ecuador","ECU",2000,-0.247218117117882,-0.574142456054688,-0.765904486179352,-0.543991386890411,-0.640391230583191,-0.894235014915466
"Ecuador","ECU",2001,-0.14610344171524,-0.668098241090775,-0.800476491451263,-0.606855779886246,-0.680603384971619,-0.890163511037827
"Ecuador","ECU",2002,-0.0449887663125992,-0.762054026126862,-0.835048496723175,-0.66972017288208,-0.720815539360046,-0.886092007160187
"Ecuador","ECU",2003,-0.121541075408459,-0.960764229297638,-0.857577562332153,-0.662544965744019,-0.738096952438354,-0.758578419685364
"Ecuador","ECU",2004,-0.244635745882988,-0.842865884304047,-0.908025205135345,-0.716367304325104,-0.746674299240112,-0.703296780586243
"Ecuador","ECU",2005,-0.363743484020233,-0.794365286827087,-0.94690865278244,-0.787521660327911,-0.793714284896851,-0.712955057621002
"Ecuador","ECU",2006,-0.253862708806992,-0.853982388973236,-0.996869027614594,-1.11177825927734,-1.03306722640991,-0.751305937767029
"Ecuador","ECU",2007,-0.161115884780884,-0.814442813396454,-0.869371354579926,-1.14147853851318,-1.03503549098969,-0.771818876266479
"Ecuador","ECU",2008,-0.222304701805115,-0.728910505771637,-0.86492133140564,-1.13878667354584,-1.16748070716858,-0.687103807926178
"Ecuador","ECU",2009,-0.250361204147339,-0.673187851905823,-0.794284343719482,-1.29620671272278,-1.25149869918823,-0.80422043800354
"Ecuador","ECU",2010,-0.231085300445557,-0.586674451828003,-0.716608643531799,-1.17081999778748,-1.20406377315521,-0.773307085037231
"Ecuador","ECU",2011,-0.293364822864532,-0.686557531356812,-0.581425070762634,-1.03147256374359,-1.20524108409882,-0.708429276943207
"Ecuador","ECU",2012,-0.29611411690712,-0.570306479930878,-0.50496518611908,-1.0173134803772,-1.13462996482849,-0.578081607818604
"Ecuador","ECU",2013,-0.252721816301346,-0.178656712174416,-0.501898169517517,-0.928188860416412,-0.968318402767181,-0.570796489715576
"Ecuador","ECU",2014,-0.202465161681175,-0.0185332093387842,-0.473395764827728,-1.00721991062164,-1.05852472782135,-0.754915714263916
"Ecuador","ECU",2015,-0.211754783987999,-0.143955871462822,-0.442578792572021,-1.1573691368103,-1.02896237373352,-0.671304404735565
"Ecuador","ECU",2016,-0.247167959809303,-0.0853579565882683,-0.430473178625107,-1.0184543132782,-0.761443495750427,-0.680193722248077
"Egypt","EGY",2000,-0.89450615644455,0.0531097501516342,-0.217753037810326,-0.339441746473312,-0.0107841240242124,-0.553568005561829
"Egypt","EGY",2001,-0.998398095369339,-0.1801642999053,-0.311883322894573,-0.411218792200089,0.000780580099672079,-0.481458455324173
"Egypt","EGY",2002,-1.10229003429413,-0.413438349962234,-0.406013607978821,-0.482995837926865,0.0123452842235565,-0.409348905086517
"Egypt","EGY",2003,-1.08318543434143,-0.640128970146179,-0.336620926856995,-0.598128616809845,0.0213655643165112,-0.552832007408142
"Egypt","EGY",2004,-0.947557926177979,-0.821635007858276,-0.265808880329132,-0.508436858654022,0.0195378512144089,-0.647138595581055
"Egypt","EGY",2005,-0.964780926704407,-0.630180418491364,-0.415194183588028,-0.424104422330856,-0.0241826940327883,-0.624449253082275
"Egypt","EGY",2006,-1.19926512241364,-0.838822543621063,-0.506440222263336,-0.435702562332153,-0.257810205221176,-0.747485101222992
"Egypt","EGY",2007,-1.16774547100067,-0.551373839378357,-0.389128655195236,-0.288729608058929,-0.229975536465645,-0.762017548084259
"Egypt","EGY",2008,-1.21223938465118,-0.510507583618164,-0.36589515209198,-0.182439208030701,-0.12925024330616,-0.779131889343262
"Egypt","EGY",2009,-1.15750086307526,-0.607051014900208,-0.279506087303162,-0.197176218032837,-0.105176649987698,-0.515469074249268
"Egypt","EGY",2010,-1.18805360794067,-0.898418307304382,-0.370630919933319,-0.174629583954811,-0.179405048489571,-0.631533801555634
"Egypt","EGY",2011,-1.13998329639435,-1.43705701828003,-0.568384945392609,-0.343916386365891,-0.452021330595016,-0.695482611656189
"Egypt","EGY",2012,-0.765063464641571,-1.43632972240448,-0.808571040630341,-0.47514134645462,-0.47235906124115,-0.598103165626526
"Egypt","EGY",2013,-1.05155897140503,-1.63883090019226,-0.877744972705841,-0.64008367061615,-0.633335888385773,-0.631141066551208
"Egypt","EGY",2014,-1.18059957027435,-1.63117659091949,-0.823197662830353,-0.762560307979584,-0.662616908550262,-0.624787211418152
"Egypt","EGY",2015,-1.19041657447815,-1.49664568901062,-0.769718289375305,-0.835592746734619,-0.601353526115417,-0.638104677200317
"Egypt","EGY",2016,-1.20450222492218,-1.43769657611847,-0.659670889377594,-0.923189699649811,-0.517458081245422,-0.644593894481659
"Estonia","EST",2000,0.988002359867096,0.900591731071472,0.737845659255981,1.29111874103546,0.653669953346252,0.8393674492836
"Estonia","EST",2001,1.0304768383503,0.915205240249634,0.736805140972137,1.33977735042572,0.739309042692184,0.789703667163849
"Estonia","EST",2002,1.0729513168335,0.929818749427795,0.735764622688293,1.38843595981598,0.824948132038116,0.740039885044098
"Estonia","EST",2003,1.0705794095993,0.895133376121521,0.941967666149139,1.30143189430237,0.805907726287842,0.913715362548828
"Estonia","EST",2004,1.09341907501221,0.703588128089905,0.924235999584198,1.30069696903229,0.946691691875458,0.983889579772949
"Estonia","EST",2005,0.992168545722961,0.60388970375061,0.964996755123138,1.29408538341522,0.969764113426208,1.03241443634033
"Estonia","EST",2006,1.06822168827057,0.736498475074768,1.15715098381042,1.29410934448242,1.14090013504028,1.02003657817841
"Estonia","EST",2007,1.07301092147827,0.633879601955414,1.03731822967529,1.35994708538055,1.17300498485565,1.00325906276703
"Estonia","EST",2008,1.09165287017822,0.570784151554108,1.16184079647064,1.41945719718933,1.19912075996399,0.990575671195984
"Estonia","EST",2009,1.08552205562592,0.565775871276855,1.0091141462326,1.39518439769745,1.13125336170197,1.00758409500122
"Estonia","EST",2010,1.10565185546875,0.661366999149323,1.08548855781555,1.39046633243561,1.15972781181335,0.995462357997894
"Estonia","EST",2011,1.13372588157654,0.611041307449341,1.0766361951828,1.390988945961,1.18375551700592,1.05255591869354
"Estonia","EST",2012,1.11192464828491,0.636465191841125,0.954409301280975,1.41708564758301,1.15704870223999,1.09568822383881
"Estonia","EST",2013,1.11684858798981,0.748215436935425,0.974820852279663,1.44754219055176,1.19838762283325,1.18872928619385
"Estonia","EST",2014,1.17031002044678,0.780257880687714,1.01651704311371,1.67655849456787,1.37282395362854,1.30367386341095
"Estonia","EST",2015,1.18686401844025,0.620919823646545,1.06765794754028,1.66903913021088,1.33178472518921,1.29409694671631
"Estonia","EST",2016,1.20804738998413,0.67390775680542,1.09046316146851,1.69814205169678,1.22643339633942,1.27236819267273
"Finland","FIN",2000,1.59303331375122,1.7213728427887,2.11807441711426,1.84933280944824,1.98453903198242,2.44309163093567
"Finland","FIN",2001,1.57296848297119,1.73828303813934,2.13980579376221,1.85807079076767,1.96128797531128,2.43623948097229
"Finland","FIN",2002,1.55290365219116,1.75519323348999,2.16153717041016,1.8668087720871,1.93803691864014,2.42938733100891
"Finland","FIN",2003,1.57245707511902,1.68811655044556,2.26109862327576,1.85885405540466,1.99909722805023,2.43777084350586
"Finland","FIN",2004,1.78360843658447,1.62026000022888,2.16980481147766,1.79091918468475,1.96103668212891,2.43511462211609
"Finland","FIN",2005,1.68709695339203,1.59586226940155,2.12937188148499,1.66262304782867,1.96310889720917,2.32507300376892
"Finland","FIN",2006,1.4940721988678,1.50135087966919,2.17011404037476,1.60197794437408,1.97350454330444,2.46497225761414
"Finland","FIN",2007,1.4602267742157,1.48783671855927,1.97478175163269,1.54800820350647,1.91493594646454,2.40054965019226
"Finland","FIN",2008,1.46308124065399,1.44584500789642,2.05084133148193,1.61082351207733,1.92267608642578,2.33725953102112
"Finland","FIN",2009,1.46526801586151,1.45981514453888,2.22905874252319,1.8125057220459,1.97025811672211,2.25119233131409
"Finland","FIN",2010,1.48671305179596,1.42360687255859,2.22899961471558,1.87564015388489,1.9687465429306,2.16041445732117
"Finland","FIN",2011,1.50755143165588,1.39347100257874,2.24097061157227,1.81974804401398,1.94942486286163,2.19866871833801
"Finland","FIN",2012,1.60069715976715,1.40076518058777,2.22030925750732,1.82924866676331,1.95140540599823,2.23468661308289
"Finland","FIN",2013,1.57370555400848,1.38517248630524,2.19021415710449,1.85151278972626,1.96458375453949,2.20764350891113
"Finland","FIN",2014,1.54191720485687,1.28219723701477,2.03282189369202,1.88403451442719,2.12966847419739,2.16350340843201
"Finland","FIN",2015,1.54358649253845,1.04058730602264,1.87404155731201,1.83638143539429,2.08948421478271,2.25883555412292
"Finland","FIN",2016,1.53179430961609,0.999086499214172,1.87793922424316,1.81740760803223,2.04994559288025,2.23333072662354
"France","FRA",2000,1.18298661708832,0.787016034126282,1.71176970005035,0.960125505924225,1.45940470695496,1.36825680732727
"France","FRA",2001,1.16866445541382,0.857797145843506,1.65708822011948,0.988484591245651,1.35017049312592,1.29830241203308
"France","FRA",2002,1.15434229373932,0.92857825756073,1.6024067401886,1.01684367656708,1.24093627929688,1.22834801673889
"France","FRA",2003,1.12266278266907,0.181763723492622,1.71466612815857,1.2481015920639,1.36735105514526,1.34914374351501
"France","FRA",2004,1.45645833015442,0.345935553312302,1.77697324752808,1.2261301279068,1.44288969039917,1.33042860031128
"France","FRA",2005,1.476771235466,0.401587396860123,1.67152678966522,1.24663209915161,1.41881501674652,1.36618483066559
"France","FRA",2006,1.29872286319733,0.597088873386383,1.63280236721039,1.24027323722839,1.47447192668915,1.46372652053833
"France","FRA",2007,1.2597668170929,0.563624441623688,1.47104215621948,1.28717136383057,1.47233855724335,1.46460819244385
"France","FRA",2008,1.30479431152344,0.545720040798187,1.58290803432465,1.28412473201752,1.50712454319,1.40742802619934
"France","FRA",2009,1.24450886249542,0.51175194978714,1.48097443580627,1.2169576883316,1.45267617702484,1.43824207782745
"France","FRA",2010,1.20285677909851,0.681087553501129,1.46771323680878,1.31238090991974,1.50671374797821,1.49489057064056
"France","FRA",2011,1.17066836357117,0.602992832660675,1.39792680740356,1.16131448745728,1.43832242488861,1.54472899436951
"France","FRA",2012,1.23810577392578,0.554941534996033,1.38077783584595,1.13037896156311,1.44349575042725,1.47951102256775
"France","FRA",2013,1.21924662590027,0.448744118213654,1.48932754993439,1.15708935260773,1.40979599952698,1.31160151958466
"France","FRA",2014,1.21815955638885,0.300568491220474,1.41868317127228,1.07878577709198,1.45665633678436,1.29291951656342
"France","FRA",2015,1.20664060115814,0.106706373393536,1.44812214374542,1.12969422340393,1.39850568771362,1.28649830818176
"France","FRA",2016,1.13647258281708,-0.0953591167926788,1.41643357276917,1.07032310962677,1.38672578334808,1.37006402015686
"Germany","DEU",2000,1.31480205059052,1.41294920444489,1.88506317138672,1.51480495929718,1.63788723945618,1.86106443405151
"Germany","DEU",2001,1.36441671848297,1.2562443614006,1.8024178147316,1.53660106658936,1.65202611684799,1.90027660131454
"Germany","DEU",2002,1.41403138637543,1.09953951835632,1.71977245807648,1.55839717388153,1.66616499423981,1.93948876857758
"Germany","DEU",2003,1.41355431079865,0.578257501125336,1.41907036304474,1.5344649553299,1.67476141452789,1.92995798587799
"Germany","DEU",2004,1.4960401058197,0.639836668968201,1.4878705739975,1.47960782051086,1.63920891284943,1.86209201812744
"Germany","DEU",2005,1.48583388328552,0.890193581581116,1.50568091869354,1.5163654088974,1.66371500492096,1.88501274585724
"Germany","DEU",2006,1.3652309179306,1.02652335166931,1.65024280548096,1.56909370422363,1.78343296051025,1.80305230617523
"Germany","DEU",2007,1.33647847175598,0.996008515357971,1.63784384727478,1.61516940593719,1.77299606800079,1.73584032058716
"Germany","DEU",2008,1.33677780628204,0.945834457874298,1.52283573150635,1.48876929283142,1.74570596218109,1.75981283187866
"Germany","DEU",2009,1.33496153354645,0.86053079366684,1.57898712158203,1.51910924911499,1.65595138072968,1.75525796413422
"Germany","DEU",2010,1.29778349399567,0.796834468841553,1.52075016498566,1.57305347919464,1.6446396112442,1.77423918247223
"Germany","DEU",2011,1.34921073913574,0.842218458652496,1.50577926635742,1.55482459068298,1.62728726863861,1.74884259700775
"Germany","DEU",2012,1.39373803138733,0.775621294975281,1.53886222839355,1.53613233566284,1.6761656999588,1.82530832290649
"Germany","DEU",2013,1.40618407726288,0.92798388004303,1.51779282093048,1.55304360389709,1.65020632743835,1.80530452728271
"Germany","DEU",2014,1.43633031845093,0.925186455249786,1.67129743099213,1.70304298400879,1.85451400279999,1.81678140163422
"Germany","DEU",2015,1.4219970703125,0.699824273586273,1.68697261810303,1.72307777404785,1.79422783851624,1.81715738773346
"Germany","DEU",2016,1.36437499523163,0.68136340379715,1.69621181488037,1.81701564788818,1.62175941467285,1.8261433839798
"Greece","GRC",2000,1.01306200027466,0.808734059333801,0.625266253948212,0.777391791343689,0.883719146251678,0.659286260604858
"Greece","GRC",2001,1.03054064512253,0.841880232095718,0.725083976984024,0.882008016109467,0.815661162137985,0.541708618402481
"Greece","GRC",2002,1.0480192899704,0.875026404857635,0.824901700019836,0.986624240875244,0.747603178024292,0.424130976200104
"Greece","GRC",2003,1.15667390823364,0.479343265295029,0.761269450187683,1.01992976665497,0.81820821762085,0.388840794563293
"Greece","GRC",2004,1.19141495227814,0.489637434482574,0.80521547794342,0.845335364341736,0.913303732872009,0.464959532022476
"Greece","GRC",2005,1.09756934642792,0.506985068321228,0.715305030345917,0.960756897926331,0.794581949710846,0.358235359191895
"Greece","GRC",2006,0.965482771396637,0.632189929485321,0.636947989463806,0.858503460884094,0.873663365840912,0.363785922527313
"Greece","GRC",2007,0.983873903751373,0.524189412593842,0.557945132255554,0.89470762014389,0.872375547885895,0.267382949590683
"Greece","GRC",2008,0.928211510181427,0.270058572292328,0.585292279720306,0.880908966064453,0.862212479114532,0.133560240268707
"Greece","GRC",2009,0.891443729400635,-0.207736253738403,0.619486570358276,0.836670935153961,0.652814924716949,0.0674696490168571
"Greece","GRC",2010,0.897718071937561,-0.12720687687397,0.497887790203094,0.644664287567139,0.589862406253815,-0.0591373890638351
"Greece","GRC",2011,0.820455014705658,-0.0986951887607574,0.457397252321243,0.496458232402802,0.53963029384613,-0.0937094315886497
"Greece","GRC",2012,0.700790524482727,-0.217248693108559,0.280435979366302,0.526941478252411,0.393122524023056,-0.183493539690971
"Greece","GRC",2013,0.687237501144409,-0.171341717243195,0.360699862241745,0.633416533470154,0.472128748893738,-0.0682584196329117
"Greece","GRC",2014,0.618757247924805,-0.140445962548256,0.300470292568207,0.329337507486343,0.373975366353989,-0.129975363612175
"Greece","GRC",2015,0.651543617248535,-0.230252355337143,0.177022308111191,0.409622997045517,0.276941806077957,-0.0873486325144768
"Greece","GRC",2016,0.668555319309235,-0.121599175035954,0.157725840806961,0.148386850953102,0.135324388742447,-0.101608335971832
"Hong Kong","HKG",2000,-0.0119737358763814,0.934918344020844,1.32626938819885,1.8274302482605,0.818680047988892,1.33857071399689
"Hong Kong","HKG",2001,0.089457446243614,0.92042475938797,1.35653835535049,1.77710855007172,1.05637502670288,1.5259045958519
"Hong Kong","HKG",2002,0.190888628363609,0.905931174755096,1.38680732250214,1.72678685188293,1.29407000541687,1.71323847770691
"Hong Kong","HKG",2003,0.449889957904816,0.948586881160736,1.65342807769775,1.92739844322205,1.57302165031433,1.85292327404022
"Hong Kong","HKG",2004,0.562140464782715,1.1459676027298,1.756831407547,1.95931649208069,1.58648657798767,1.87134885787964
"Hong Kong","HKG",2005,0.620391666889191,1.33711123466492,1.61458742618561,1.78934335708618,1.6130143404007,1.77957689762115
"Hong Kong","HKG",2006,0.508110165596008,1.19052994251251,1.91457545757294,1.93557727336884,1.55219030380249,1.86671626567841
"Hong Kong","HKG",2007,0.476365208625793,1.10363078117371,1.87079536914825,1.9835422039032,1.52622747421265,1.91797876358032
"Hong Kong","HKG",2008,0.447788029909134,1.13001334667206,1.85629832744598,1.95416295528412,1.48900461196899,1.90136635303497
"Hong Kong","HKG",2009,0.479499846696854,0.966199815273285,1.74118387699127,1.8198549747467,1.4959397315979,1.88619542121887
"Hong Kong","HKG",2010,0.514842212200165,0.935810565948486,1.68042635917664,1.87656986713409,1.54305303096771,1.96268403530121
"Hong Kong","HKG",2011,0.574967980384827,0.948596119880676,1.6506359577179,1.78207981586456,1.55458343029022,1.85249626636505
"Hong Kong","HKG",2012,0.63970947265625,1.0062894821167,1.83451092243195,1.94825291633606,1.58034813404083,1.74023413658142
